,Person,Fclassif,Chi2,inform_gain,inform_gain_rto,IV,absWOE,AUC,KS,MIC
ovd_gt0_repay_amt_rf_due_min_p7d,0.12824334952351302,337.05249754182717,438.84569397864834,0.01029487006260299,0.027681763509297738,0.21898464938186324,2.876037347529489,0.5702,0.14121181308546554,0.01029487006260064
normal_days_rf_due_sum_p66d,-0.07834453332315708,420.9838473175468,435.59428160042177,0.00506405630524126,0.0020238812578996855,0.13768142823463855,2.2788205679449107,0.5933,0.14498250051567896,0.005064056305240994
ely_gt0_repay_amt_rf_due_mean_p7d,-0.07758953049970205,122.08282119089363,132.0628035013608,0.005178305089787116,0.0029239410969362114,0.1354348530523781,2.3273799360308733,0.5863,0.16072120276928858,0.005178305089786596
ely_gt3_repay_amt_rf_repay_max_p96d,-0.08496291825370374,501.15195061115304,506.87212120631807,0.006274457802656286,0.0035669799534779013,0.17847092273728057,2.56458161208338,0.5902,0.15730385875309894,0.00627445780265719
ely_gt14_repay_amt_rf_repay_rto_p186d,-0.07118080866682343,351.99427599883865,370.0984954416129,0.004719479246854064,0.0051189956953326616,0.1364373651088546,2.0031678554608088,0.5628,0.12383040161672665,0.004719479246853639
normal_days_rf_repay_mean_p186d,-0.09133880859895305,581.5041725300197,641.7836439629631,0.007263024566718346,0.002551854736828339,0.19600910543876787,3.038431819432139,0.6113,0.17061867268131814,0.007263024566717632
ely_gt3_repay_amt_rf_repay_max_p186d,-0.08985483562812345,562.6098302137185,572.5909210946559,0.006870324918439086,0.0031861593291268387,0.19248641552573914,2.73937487487679,0.6017,0.16378660614286744,0.006870324918438571
ovd_gt0_repay_amt_rf_repay_median_p186d,0.08507908827796694,503.96971143782054,695.8520958886575,0.005399223975493639,0.01211999645833022,0.1217597823562768,1.9424521245639528,0.5541,0.10898064315512403,0.005399223975494213
ely_gt1_repay_amt_rf_repay_rto_p66d,-0.07510328893514208,389.0200339898212,389.26120819244227,0.0042807742005510074,0.0031454119263773857,0.11079172866052822,0.7727869060547481,0.5827,0.1527149925254534,0.004280774200552551
ely_gt3_repay_oid_rto_rf_repay_p66d,-0.07184981209538432,355.8898144249003,354.0628952400762,0.003928977095908948,0.004048849320329067,0.1020557070255147,0.6822086970483962,0.5748,0.14959602166765518,0.0039289770959069015
ely_gt14_repay_cnt_rf_repay_p66d,-0.07096131806208858,347.0981060240896,350.12544944207986,0.004654983663831103,0.00525764333420555,0.13833396506222334,2.021176657759999,0.5592,0.11558378541148862,0.004654983663828506
ely_gt3_repay_rto_rf_repay_p7d,-0.0783915382134365,154.09847446327979,155.75383524261815,0.004833930717243529,0.004419165941123799,0.12788826334168393,1.2238068706285934,0.5823,0.1639037572621902,0.004833930717244139
ely_gt0_repay_oid_cnt_rf_repay_p36d,-0.04383381528314054,128.95490000389287,215.72591840037938,0.002368488049832085,0.0011135116150466826,0.05992004112827153,1.5925623654223013,0.5571,0.11825592449212818,0.002368488049834355
ely_gt1_repay_amt_rf_due_max_p7d,-0.07462510046576665,112.88105451158634,113.93432490402138,0.004780685371411908,0.0035234447781590135,0.13084921147004,2.0840384611877503,0.5728,0.1358916202938555,0.004780685371411098
ely_gt30_repay_cnt_rf_due_p36d,-0.050475152518678804,173.9417744366757,173.50371132458557,0.0023309109003190054,0.005161728888730216,0.06854605689836593,1.0896249818877206,0.5315,0.06290793441575959,0.002330910900318884
normal_repay_amt_rf_due_max_p96d,-0.07608090709844598,396.9675177484224,549.0207446932226,0.006501312599741571,0.0019571022243510764,0.17918905112261668,3.8938581203926574,0.5931,0.17108101143590304,0.00650131259974252
normal_days_rf_due_last_p36d,-0.0715230032200751,350.1543865199082,362.2136906066715,0.004390995040191359,0.0022890413338337813,0.12199811239482637,2.667233028792181,0.5787,0.1365043103981669,0.004390995040192391
ely_gt30_repay_rto_rf_repay_p96d,-0.07076047604072935,346.8371898403,354.9732938789281,0.004602513015611709,0.00506583744688961,0.13459196502388548,1.9878122231052149,0.5608,0.11909497207752939,0.0046025130156130125
ely_gt3_repay_amt_rf_repay_sum_p7d,-0.08006515403087383,160.79145095877004,162.85157250315103,0.005664737637102346,0.004187279929586583,0.1630448576884794,2.380310778688849,0.5788,0.1469530888740287,0.005664737637102471
ovd_gt0_repay_amt_rf_repay_rto_p186d,0.11032028169914798,851.5937992931874,861.2263735594568,0.00622337449969379,0.013955757253421196,0.1377624865870759,1.911784082518217,0.5558,0.10943823800652397,0.006223374499693079
ely_gt1_repay_amt_rf_repay_sum_p186d,-0.09441352283126288,621.6712101045781,631.2327138413643,0.007729632613761028,0.003065013608845847,0.22326754953060773,3.2650558263883753,0.6097,0.17666514231399166,0.007729632613760775
ord_amt_sum_p186d,-0.03215189912844448,72.64293264910768,375.941059673586,0.004131354956440292,0.0012440991698324426,0.10817749670905563,2.9560159980949225,0.5388,0.09865763597417943,0.0041313549564393585
ovd_days_rf_due_sum_p7d,0.15397718117513173,489.50747426649366,478.2523934097127,0.010777502422916085,0.028863675490632155,0.227626659265198,2.8194713946981067,0.5712,0.14089512354677663,0.010777502422914415
ovd_gt0_repay_amt_rf_due_median_p186d,0.08560396062083914,503.3508502693957,695.1068449323656,0.005471750443329371,0.012157386973002081,0.1233306609374688,1.9422525825295631,0.5547,0.11030823486979298,0.005471750443328712
normal_repay_amt_rf_due_std_p36d,-0.03663075992963209,89.6567719564733,204.87020956916774,0.002505743671116667,0.000804839368463308,0.0716476962435883,2.0366898426778306,0.544,0.0900068257779405,0.0025057436711151742
ely_gt30_repay_amt_rf_due_max_p186d,-0.05143401789433791,180.85902212840358,180.38585806225055,0.0024497896274151554,0.005515488596597923,0.07286278858187156,1.1485052334341939,0.5317,0.0634414075450066,0.0024497896274136574
normal_repay_amt_rf_due_mean_p7d,-0.0705438912336213,100.81179689837914,141.6289797514305,0.004907698589916021,0.0014773645081356667,0.12188809145257161,2.4334736850662506,0.5852,0.11620047570441233,0.004907698589914539
ovd_gt0_repay_amt_rf_due_median_p36d,0.10182952351234065,713.5345012827606,908.451588677145,0.006524408831261597,0.020082781526796625,0.143053800013066,2.5678656204113026,0.5517,0.1038546714965917,0.006524408831261434
ely_gt14_repay_rto_rf_due_p96d,-0.07764889204593031,413.59896321487594,414.28143129375286,0.005738866846515256,0.006236538470802891,0.17874850901256106,2.3214806622011483,0.5659,0.127942820527999,0.005738866846513612
ovd_gt0_repay_amt_rf_due_min_p66d,0.09849529234209792,667.7884901791756,819.5837261999177,0.006194039533588214,0.01571394009806185,0.13796688611039032,2.3978959579749963,0.5554,0.1113629408191543,0.006194039533588476
ord_succ_rto_p7d,-0.10057521550758175,201.39093490907513,211.87956283073444,0.005473488995960563,0.012794215603821798,0.12395728057716197,1.3742950183588658,0.5507,0.09952365561429212,0.0054734889959589346
normal_repay_amt_rf_due_mean_p36d,-0.060017993859470375,246.19028239532108,327.0046513183567,0.0038167202859674676,0.0011489472948471885,0.10343987775857957,2.427369801064419,0.5734,0.10818501626571098,0.0038167202859685882
ovd_days_rf_repay_sum_p186d,0.10544804469672062,777.2073275774857,769.0082681806031,0.005719824607613333,0.012967457220485751,0.12779368978338995,2.2488626153844353,0.5552,0.10898064315512403,0.005719824607613821
ely_gt30_repay_amt_rf_repay_rto_p96d,-0.05236835048540987,189.53727232908585,189.02296183695097,0.002513065536615011,0.00537714248112237,0.07401132597458109,1.1088947950271952,0.5334,0.06674332525184767,0.0025130655366140658
ely_gt1_repay_rto_rf_repay_p96d,-0.07868399586902006,429.3724111336473,436.6697744140206,0.004678076825926414,0.0027205938230702932,0.1203073355889747,0.8118531214895045,0.591,0.1526610291142556,0.004678076825927734
LK_ADVICE_AMOUNT,-0.05195181515284335,49.029953123581116,75.90121525594013,0.0030676461926976706,0.0009462115762662365,0.07436703611994125,2.2240096171031647,0.56,0.09378806796901895,0.0030676461926990154
ely_gt3_repay_amt_rf_due_sum_p66d,-0.07967493703631158,435.49519734470704,435.19967266313336,0.005504020420592726,0.003108186593361307,0.15815198788577323,2.4017309822031128,0.5825,0.1447301307796811,0.005504020420593002
ord_succ_amt_sum_p186d,-0.04057815332747558,115.77936838986186,498.97014738312294,0.0058345114544660626,0.001758715871698516,0.16137949712823332,3.5369045322563237,0.5496,0.1188073395967395,0.0058345114544654355
ely_gt1_repay_amt_rf_due_mean_p96d,-0.08258069920618843,468.1784658614027,475.7412916167152,0.005612035724500253,0.0025970465239528603,0.1533884076054325,2.4531884950924816,0.5946,0.15858206544468156,0.005612035724500612
ovd_gt1_repay_cnt_rf_due_p186d,0.08593281064230605,507.2543766615254,503.5233520181408,0.003590791212481792,0.020090225650691067,0.07840816455646778,1.322924207855439,0.5296,0.05926882590165417,0.003590791212483319
ovd_gt0_repay_amt_rf_due_median_p66d,0.0940381449060297,608.1908903377464,814.1554929978885,0.006158955562072743,0.015541885846043584,0.13719997276867285,2.1897307816461398,0.5552,0.11100457931029653,0.006158955562074075
repay_amt_in_table_rf_due_median_p96d,-0.026210495995940816,46.87393493175674,221.98325502683912,0.0026029203553039615,0.0007835571707549659,0.070172415593788,2.1119824145692427,0.5321,0.08648022681093503,0.00260292035530385
ovd_days_rf_repay_median_p96d,0.10770073957702864,808.8510714780356,799.683461859363,0.005907885375901478,0.013804425264960231,0.13131311880619675,2.2678631431640626,0.5552,0.1089281375226989,0.005907885375903104
ely_gt1_repay_amt_rf_repay_std_p36d,-0.06139430308658795,125.07943824561985,162.47076658343659,0.003976782736955037,0.0012738325301731054,0.15060958526367907,3.167111128399195,0.5864,0.14543350904827723,0.003976782736957369
ord_amt_sum_p66d,-0.01711810853625944,18.88045072392467,183.5785548331205,0.0022803706696563064,0.0006873496502043603,0.059394706389367044,1.7243182936941,0.5202,0.05989310229726874,0.0022803706696567713
ovd_gt0_repay_amt_rf_due_min_p96d,0.0924605384941582,587.9278536813881,746.7621981987313,0.005763299599103711,0.013540858956119723,0.1292289381993139,2.2791898487415905,0.555,0.11089283713460456,0.005763299599105202
ovd_gt0_repay_amt_rf_due_median_p96d,0.08874163334581806,541.2164046268102,728.8593006819669,0.005674566681609594,0.013286039580460448,0.12746166699767944,1.9832084219999961,0.5549,0.11051898788931272,0.005674566681610671
ovd_gt1_repay_amt_rf_repay_mean_p36d,0.09933268209856538,667.5362059092953,660.9693723230098,0.004277443408382708,0.034616726090916025,0.09006976389237459,1.6596539632173906,0.5271,0.054270206855509893,0.004277443408381794
ely_gt1_repay_oid_rto_rf_repay_p96d,-0.07535715173024937,393.628359430825,391.7567509417962,0.004079275471540467,0.0030010200710815244,0.10309747320049902,0.6841193851114462,0.5833,0.1516900531913396,0.004079275471541179
ovd_gt1_repay_rto_rf_repay_p36d,0.09963976022991794,671.7112933851088,665.06234486949,0.004314577006622244,0.03435884840928419,0.09090197014566916,1.6533909472309032,0.5275,0.054979114466491806,0.00431457700662365
ely_gt0_repay_oid_cnt_rf_repay_p186d,-0.05667272589209691,222.71478294929682,285.8790798427337,0.002987368865255302,0.0011937778185800955,0.07592107679262507,1.848639808468945,0.5719,0.12983361279799044,0.002987368865255972
normal_repay_amt_rf_repay_std_p186d,-0.0644220048533203,285.1938846943294,378.65245033399583,0.004504470924729609,0.0013559811838973865,0.1269975140093772,3.0054101334744714,0.5799,0.13202773873561413,0.004504470924730276
normal_repay_amt_rf_repay_rto_p36d,-0.11676099470031012,925.7958002406021,913.2015721101423,0.0065592506546207074,0.026221022860962288,0.1418515197219541,1.4327294033134526,0.5495,0.09900789318198965,0.006559250654622868
ely_gt0_repay_amt_rf_due_median_p7d,-0.06722944280166306,91.51921623984929,94.04820246493429,0.003673033492862521,0.002074706371570449,0.09539900098885948,1.8595061551817895,0.5727,0.13084416864383686,0.0036730334928601876
ovd_gt0_repay_rto_rf_repay_p36d,0.1149397323190336,896.8094393124708,929.379065365554,0.006664881931978339,0.0223979214035125,0.14415204576609372,2.7266670735625738,0.5504,0.10056825179696227,0.0066648819319786055
ovd_gt0_repay_oid_rto_rf_due_p7d,0.1479346623850215,450.9991438791809,443.49544993876975,0.010349687583186662,0.027982812651364635,0.21991864069531228,2.7428570426473717,0.571,0.1410534683161211,0.010349687583186112
ely_gt0_repay_rto_rf_due_p96d,-0.08374617959740682,481.58073557807677,491.08441563543454,0.005054584765635972,0.0029633345799883223,0.1269098176358824,0.8768009439523015,0.5953,0.16025989239150756,0.00505458476563662
ord_amt_sum_p7d,-0.050224757031444106,49.83966859220779,61.55204562589259,0.002461083441100964,0.000882050427856774,0.06696565733116686,1.830430502990749,0.5593,0.09810495047018242,0.002461083441099223
ely_gt0_repay_cnt_rf_due_p96d,-0.060835153470121556,253.28061984356003,309.4910777580158,0.003300078107438875,0.0013274950023089652,0.08409692840569555,1.9219508922690753,0.5765,0.13473484470099056,0.003300078107439465
ely_gt1_repay_amt_rf_due_rto_p66d,-0.07276155329003772,360.9027797953486,361.8351105712291,0.004020027090524958,0.0029538084404770533,0.10395668202213346,0.7558612054577001,0.5801,0.14842941942935461,0.004020027090527594
ely_gt0_repay_amt_rf_repay_mean_p96d,-0.07071425959208211,346.3819955888307,486.2801924996652,0.005021743033769732,0.0017642548749650937,0.1275696746989056,2.2585620566299194,0.59,0.1529564449578832,0.00502174303377068
ovd_gt0_repay_amt_rf_repay_rto_p7d,0.1585228698459341,641.1322639677974,625.0711895715639,0.011526777675881894,0.03926316358485714,0.24990925462626196,1.6703212947334967,0.5748,0.149617475041612,0.01152677767588026
ovd_gt0_repay_amt_rf_repay_median_p96d,0.08772866142768639,534.5675297082483,722.8073219931513,0.005570578991777597,0.012995792932087948,0.12497705235920653,2.014973972223915,0.5541,0.1089281375226989,0.005570578991779076
ovd_gt1_repay_amt_rf_due_median_p66d,0.09322329832267578,597.6045271841604,592.4283763969352,0.004024815410618554,0.025709925937094043,0.0868312689050505,1.4664511276895138,0.5296,0.05921183956662684,0.004024815410618019
ely_gt30_repay_amt_rf_repay_rto_p66d,-0.05561448530559377,212.77405349254715,212.12213546264132,0.002891519989066116,0.006164859710381562,0.08644008028669227,1.2185159293495802,0.5355,0.07093881844682348,0.002891519989068067
ovd_days_rf_repay_sum_p7d,0.16887673542661452,731.6247483309555,712.0319373341013,0.012322578522639294,0.03563584523770612,0.26504548347135687,3.026430363336536,0.5755,0.14945333942068922,0.012322578522639587
repay_amt_in_table_rf_due_sum_p36d,-0.05414673538786916,200.24443428141936,442.2518591732532,0.0053073572662693524,0.001597673903092855,0.1474733391589281,3.2716314672040405,0.5662,0.12954782335558146,0.0053073572662694045
ord_succ_amt_median_p1d,-0.08242452722576099,46.42494073326775,56.35995649498627,0.0061562832674240675,0.0021329062147902454,0.16960004445166135,3.263570813969897,0.6038,0.16377174929840976,0.006156283267425193
normal_repay_amt_rf_due_max_p66d,-0.07312886723593483,366.5056211972217,528.3858105485365,0.006249553451381784,0.001881323817626584,0.1721997557935908,3.7232414027463365,0.5895,0.16352575512174017,0.006249553451382155
ely_gt30_repay_cnt_rf_due_p186d,-0.05036562921509974,173.4045327857663,172.96973148915583,0.0023012640414529772,0.004965977368049224,0.06727257446005598,1.0531649062412305,0.5319,0.06387658196868073,0.0023012640414524534
ely_gt3_repay_oid_cnt_rf_due_p36d,-0.053287912451148514,193.92469915971077,257.1735173228386,0.0029568850557034065,0.0019427546174632805,0.07823826492320976,2.123137045586729,0.56,0.12089195229066851,0.0029568850557038424
ely_gt0_repay_amt_rf_due_mean_p96d,-0.08517403636723865,498.2634799129407,519.8892008710262,0.00603636321277079,0.002393595429573015,0.16427612843293618,2.5016545441071196,0.602,0.15749660382976088,0.006036363212770475
ely_gt30_repay_amt_rf_due_sum_p96d,-0.050676421437927416,175.5541498038385,175.10844544557227,0.002354989754648429,0.005227809986873211,0.06945564232493921,1.1009484223143637,0.5315,0.06308709919301458,0.002354989754649446
ovd_gt0_repay_amt_rf_repay_mean_p36d,0.10192613370822265,703.2190138206064,894.0720431033268,0.00656509599316174,0.0197714411005101,0.14294769174022373,2.5515249427974487,0.5522,0.1047367744227208,0.006565095993162474
ely_gt3_repay_amt_rf_due_sum_p96d,-0.08315786458200837,474.7913641410974,475.5391539735832,0.005895053698432129,0.003328779595141156,0.16693773622409508,2.522279675425568,0.5878,0.1556891073956035,0.005895053698432589
ely_gt3_repay_rto_rf_repay_p186d,-0.07895735662524384,433.61561338203,461.757795198309,0.005132492918873743,0.0026364842787239638,0.13556896503748123,1.8181608839610472,0.5914,0.16264632340435115,0.005132492918873011
repay_amt_in_table_rf_due_max_p186d,-0.06781209442656683,314.99587132493235,511.08569911683594,0.0060481256301500586,0.0018208522920048376,0.1659937812659609,3.7814584691155577,0.5831,0.16629741024866262,0.006048125630149373
